label,Message,clean_Message
0,nama1 itu msh pake db aku yg lama itu msh anomali bisa nyesuain ga,nama pakai db anomali nyesuain
0,nama1 seharusnya cuman nambah table daftar_ulang_ird + kalau ada masternya. Yg lain kita samain aja ya pake yg aku data_pasien (2).sql,nama tambah table daftar ulang ird master samain ya pakai data pasien sql
0,"Assalamualaikum akang teteh, jangan lupa ya hari ini ada carrier day jam 10:30, exhibition fpmipa b :) (love) Hayuu teh ditungguuu",assalamualaikum akang teteh lupa ya carrier jam exhibition fpmipa bb love hayuu teh ditungguuu
0,"Assalamualaikum Bu. Saya nama1 mhsi ilkom 2012 baru dpt pembimbing skripsi. Mohon maaf bu, kalau minggu ini ada di kampus hari ap aj Bu? Terima kasih.",assalamualaikum bu nama mhsi ilkom bimbing skripsi mohon maaf bu minggu kampus ap bu terima kasih
0,"Assalamualaikum pak, mau nanya seputar mobcom sp, apakah harus ikut perkuliahan dari sekarang apa bisa ikut pas sp nanti aja pak? Trims ",assalamualaikum putar mobcom sp kuliah pas sp trims
0,"assalamualaikum pak, mohon maaf saya mau tanya pak, apakah remedial dwm harus hadir di tempat pak? apa bisa online? mohon maaf sebelumnya",assalamualaikum mohon maaf remedial dwm hadir online mohon maaf
0,Assalamualaikum Pak. Ini dg nama1 ilkom 2012. Maaf Pak td saya ninggalin proposal di meja Bapak di atas printer. Terima kasih Pak.,assalamualaikum nama ilkom maaf ninggalin proposal meja printer terima kasih
0,Assalamu'alaikum wr wb. Berikut daftar penguji PLA tahap 4,assalamualaikum wr wb daftar uji pla tahap
0,"Assalamu'alaikum, nama1 mau minta bantuan.",assalamualaikum nama bantu
0,Assalamualaikum. Ada yg tau kalo file buat penilaian ada di mana? Apa ada di fb?,assalamualaikum tau file nilai fb
0,"Atau gaperlu ke kampus nama1 , tolong kirimin kuncinya aja make jne cenah ip",kampus nama tolong kirimin kunci pakai jne cenah ip
0,"Atuhlah, aku telah meninggalkan yg nyaah, jgn gitulah gais, bisi teringat masa lalu 😢",atuhlah tinggal nyaah gitulah gais bis
0,atulah aku teh udh ngidam sate maranggi dr bulan puasa 󾌹 naha ka subang teu ngajakan ih,atulah teh ngidam sate maranggi puasa naha ka subang ngajakan ih
0,"Ayam aja Pak, terus satu paket itu sama isinya ap aja?",ayam paket isi ap
0,Ayam kita menunya banyak bu...ada ayam bakar.kremes. cabe ijo. Lada hitam. Asam manis. Rica rica. Baberque. Untuk isinya nasi.ayam.lalapan.sambal. tempe tahu . air mineral gelas. Bu...maaf bu kita ada paket yang 16rb s/d 19rb. Kalau boleh tau anggaran ibu berapa ya,ayam menu buada ayam bakarkremes cabai hijau lada hitam asam manis rica rica baberque isi nasiayamlalapansambal tempe air mineral gelas bumaaf bu paket rb sd rb tau anggar ya
0,"Ayo nama1 semangat skripsian yaaah biar cpt lulus, kerja, dan cpt nikah wkwkwk",ayo nama semangat skripsi yaaah biar cepat lulus kerja cepat nikah wkwkwk
0,"bagi yang sudah diuji segera diserahkan dgn dijilid, bagi yg sdg nunggu diuji sabar tuk sesuaikan waktupenguji..",uji serah jilid nunggu uji sabar tuk sesuai waktupenguji
0,Bagi yg tertarik lanjut ke gemastik 2016 ini tempat diskusinya : http://line.me/R/ti/g/xxxxx,tarik gemastik diskusi
0,"Baik Pak, berarti nanti Kamis kami ke kantor lagi",kamis kantor
0,"Baik Pak, bsk sekalian kami bawa form penilaian ya Pak, dan berkas lainnya.",besok bawa form nilai ya berkas
0,Bali mah kudu berapa atuh duitnya,bal mah kudu atuh duit
0,Baru ngeh chatnya maafkan (maaf),ngeh chatnya maaf maaf
0,"bebas nama1, terus nanti kalau ada tgl libur, pajuin aja misal jadi kamis atau sabtu.",bebas nama tanggal libur pajuin kamis sabtu
0,Bebas... Senin stuju.. Apa aja yg di kebapain selain program ?,bebas senin tuju kebapain program
0,Beli es kelapa depan d besto teh,beli es kelapa d besto teh
0,Belum de.. Saya kagi nyoba ngejar..,de kagi nyoba kejar
0,"Belum diuji, pa. Insya Allah siang hari ini mau ke kampus, dan mudah2an pa eka nya ada.",uji pa insya allah siang kampus mudah pa eka nya
0,"Bentar lg ke gik, buru2 ga? Kalo buru2 nitip yg ngontrak ipc aj",bentar gik buru buru nitip kontrak ipc
0,Berarti saya ke palasari nya skrg .. abis itu langsung ke gik,palasari nya habis langsung gik
0,Besok aku kasihin softfilenya gpp?,besok kasihin softfilenya tidak-apa-apa
0,Besok dwm jadi ya praktikum weka. Bawa laptop.,besok dwm ya praktikum weka bawa laptop
0,"besok jam berapaa? harus jadi ih, udah 2 kali skip 😂",besok jam berapaa ih kali skip
0,Besok kekantor saya tunggu jam 9 ya..,besok kantor tunggu jam ya
0,Besok mau ke kampus lagi ga?,besok kampus
0,Besok saya ada rapat dinas.. Selasa aja ya...,besok rapat dinas selasa ya
0,Besok siang ya jam 2,besok siang ya jam
0,Besok yuk dua jam bih dari jam 4-6,besok yuk jam bih jam
0,"beu atuh sekarang, sambil nunggu yg pulang ppl",beu atuh nunggu pulang ppl
0,Biar rapih aj mad. Ini controllernya msh digabung2 aku bikinnya perfungsi soalnya,biar rapih mad controllernya gabung bikin fungsi
0,biasana sih pak nama1 sampe jam 12 kan di kampus?,biasana sih nama jam kampus
0,Biasanya dia bukannya ke subang ya kalo weekend,subang ya weekend
0,Biasanya mah stasiun teh sebelum lewatin rel nama1,mah stasiun teh lewatin rel nama
0,Bimbingan lg nanti nama1 da,bimbing nama da
0,Bisa bu...buka jam 11 bu,bubuka jam bu
0,"Bisa kurang dari 15rb ga Pak, sebelumnya kita pernah acara sama bebek komar sekitar iti 13.5rb awal tahun 2015",rb acara bebek komar iti rb
0,bisa turun juga. Mencegah ikut remedial tapi tanpa persiapan dan asal-asalan menjawab.,turun cegah remedial siap asalasalan
0,Bisi ga enak ga bantuin beberes ato masak2nya :(,bis enak bantuin beberes ato masak
0,Blm aku cek min mau apa? Kalau penting bgt nanti aku gedorin,cek min banget gedorin
0,Blm beres sep. Malah byk bug,beres sep bug
0,Blm mad ntr sore td udh ktmu,mad sore ketemu
0,bntr lagi pulang,sebentar pulang
0,Bntr lg kan mau sholat mel. Nanti keluar upinet kasih tau ya. Males balik ,sebentar sholat mel upinet kasih tau ya malas
0,Bole duaduanya pen hardcover dulu. Tp kalau perusahaan udh minta boleh ttd dulu,duaduanya pen hardcover usaha tanda tangan
0,"Boleh bu, kalau ada yang bakal pindah bulan itu. Kalau tidak keberatan bisa kabarin Bu. Terima kasih.",bu pindah berat kabarin bu terima kasih
0,"boleh install sendiri, nanti juga saya bawa installernya.",install bawa installernya
0,Boleh minta alamat nya kalo dari gang softball kmna gtu,alamat nya gang softball mana
0,Boleh nitip coklat ke alhuda?,nitip cokelat alhuda
0,Boleh yang di depan ramen aa gpp jam 12.39 ya,ramen aa tidak-apa-apa jam ya
0,Bsok ada kmpul euy.... Gmna ? Tpi gini aja. Vote aja yg bisa bsok sapa skrg sapa,besok kumpul euy vote besok
0,"Btw magicomnya yg sedang Gais, gaada yg gede",ngomong ngomong magicomnya gais
0,Bu maaf saya lupa sekarang hari jumat ya...kalau jumat kita buka jam 1 bu...mau solat jumat dulu...maaf di dari upi ya,bu maaf lupa jumat yakalau jumat buka jam bumau salat jumat dulumaaf upi ya
0,Bu mau mastiin ketemu di jica kan Bu?,bu ketemu jica bu
0,Buat yg mahasiswa baru,mahasiswa
0,"bulan depan ada daging sapi, mau dibakar dmna ? d pantai atau d rumah nama1 ?",daging sapi bakar mana d pantai d rumah nama
0,Cape sih tp da susah euy kalo udah pikiran gtu teh,capek sih da susah euy pikir teh
0,Cara panggil na localhost/SistemRumahSakit/gerbang/rawatdarurat,panggil na localhostsistemrumahsakitgerbangrawatdarurat
0,"cari yang seken, murah meriah kualiatasnya masih bagus kok",cari bekas murah riah kualiatasnya bagus
0,Ceritanya biasa aja. Tp tetep bikin nangis,cerita bikin nang
0,Coba siapa yg lagi di prodi? Punten liatin jadwal sidang. Ada tulisan suruh kumpul jam brp gitu gak? Nuhun,coba prodi maaf lihatin jadwal sidang tulis suruh kumpul jam nuhun
0,"Cobaan itu teh dy, kadang cewe mah overthink dan overreact",coba teh kadang cewek mah overthink overreact
0,Cukup alquran sbgai pedoman bagi org2 yg beriman.,alquran pedoman orang iman
0,"da gapapa public juga, asal jangan ada yang dimasukin.",da apa publik dimasukin
0,Da sebenernya makan sama indomie ge cukup aku mah 😂,da sebenernya makan indomie ge mah
0,"Dari pt gagas, pt ixindo, pt bima data pratama, sma sukarnohatta, sma purwakarta, smk pgi, sma swamedia kang",pt gagas pt ixindo pt bima data pratama sma sukarnohatta sma purwakarta smk pagi sma swamedia kang
0,Data_pasien itu no_medrec sdgkn daftar ulang itu pake no_register karna field yg akan diisi saat daftar ulang beda maka tablenya beda,data pasien no medrec sdgkn daftar ulang pakai no register field isi daftar ulang beda tablenya beda
0,Derr ya jangan wacana kaka bunda,derr ya wacana kaka bunda
0,"Di folder sql, aya sql rawatdaruat.sql tinggal sesuain sama yang maneh we. Cobaan k ente jalanken. Di urg mh teu jalan ngan load view mh bisa. Error di database. Soalna lieur gabungken database na.",folder sql sql rawatdaruatsql tinggal sesuain we coba k ente jalanken urg mh jalan ngan load view mh error database soalna lieur gabungken database na
0,Di kfc belokan setiabudi bawah pom bensin ada colokan gak sih?,kfc belok setiabudi pom bensin colok sih
0,Diagnosa mana? Di pasien_irj ga ada diagnosa,diagnosa pasien irj diagnosa
0,nama1 helmkuuuu.:'(,nama helmkuuuu
0,nama1 ntr aku ke kosan kamu yaaaaa,nama kosan yaaaaa
0,dikirim nya disatuin ?,kirim nya disatuin
0,nama1 dah selesei blm machine learningnya ?,nama selesei machine learningnya
0,nama1 nmr kamu yg ini kan? ntr ayu sms kl udah dpn kosan yah,nama nomor ayu sms kl kosan yah
0,"nama1 saya ke kosan yah, mau nanya2 jg soal laporan.. boleh ga?",nama kosan yah lapor
0,"nama1, minta controller dan view nya aja.",nama controller view nya
0,"nama1, minta database kamu sama view dan controller yang ada js buat dropdown kotanya.",nama database view controller js dropdown kota
0,nama1 bisa pakai flash buat animasi ga?? Atau pakai movie maker??,nama pakai flash animasi pakai movie maker
0,nama1 di kosan gaaa? Mau numpang dooong,nama kosan gaaa numpang dooong
0,"nama1 dmna ? boleh mnta tolong ss dong bisns proses nya,,,,,",nama mana tolong ss bisns proses nya
0,nama1 ke pt. inti?,nama pt inti
0,nama1 maapin baru buka line,nama maapin buka line
0,nama1 mau pergi ga? Kalo engga aku mau ke kosan,nama pergi kosan
0,"nama1, note nama1 yang Dinamic ada di emil. Kembaliin ke nama1 atau gmana?",nama note nama dinamic emil kembaliin nama gmana
0,nama1  Cara bikin makalah yang daftar isinya langsung jadi gmana?,nama bikin makalah daftar isi langsung gmana
0,nama1;Graha Desila kmr 14 Lt.2;Aqua;20000(kembalian),namagraha desila kamar ltaquakembalian
0,Dilantai 2 ya tepat diruang skripsi,lantai ya ruang skripsi
0,Dimulai dari angka 0,angka
0,Dmana aja kang boleh hehe,mana kang hehe
0,Doakan aja ya bsok lancar paling cepet aku nyampe sana jam 9 malem,doa ya besok lancar cepat jam malam
0,Dr ciateul terus masa kekalapa lg (frown),ciateul kekalapa frown
0,"Duh gusti disini ujan gede, semoga di riung gak bocor yah gais",duh gusti hujan moga riung bocor yah gais
0,E& (gila) ada namakuuu. Kapan aku luluuus,e gila namakuuu luluuus
0,Edan edan nama1 semoga menjadi keluarga samawa ,edan edan nama moga keluarga samawa
0,Eh aku instances deh. Diload ga bs ,eh instances deh diload
0,"Eh di kosan nama1 maksudnya, buat temen nama1 , buat september",eh kosan nama maksud temen nama september
0,"Eh gatau, td Bagus yang nanyain",eh tau bagus
0,"Eh iyaa gais kadonya udah aku kasih yaa, kata nama1 makasihh sama maaf kalau ada salah. Minggu ini udah mau ke samarinda",eh iyaa gais kado kasih yaa nama makasihh maaf salah minggu samarinda
0,Eh kita brati kan makan 2 kali ya?malem ini sma bsok pagi bukan?,eh brati makan kali yamalem sma besok pagi
0,Eh tp jam 5 pas dong jgn malem hbs mgrib. Aku takut plg wk,eh jam pas malam habis mgrib takut langgan wk
0,emang berbayar nama1 .,emang bayar nama
0,Enakaa ajaaa gw diantar cowok gw yaa bukan dijmput nama1,enakaa ajaaa antar cowok yaa dijmput nama
0,Engga tau sep ntr di kosan aku cek sepertinya tidak ada semalam aku liat,tau sep kosan cek malam lihat
0,"Engga teh aku udh siap, mau brgkt ini. Aku td line teteh",teh brgkt line teteh
0,Eta mah data dokter keseluruhan. Maksud urg teh kan si pasien teh aya meren di pariksa ku dokter saha.,eta mah data dokter maksud urg teh si pasien teh meren pariksa ku dokter saha
0,"nama1 bisa lembar yg kamrin bisa minta ke pak anto. Tp ibu minta yg di bab 2 harus diparafrase kalimatnya, jgn copy paste semua.",nama lembar kamrin anto bab parafrase kalimat copy paste
0,nama1 .. Saya masih di perjalanan.. Besok aja habis jumatan ketemu di kanto.. Web service nya juga sudah bisa di akses,nama jalan besok habis jumat ketemu kanto situs servis nya akses
0,Food Teh maksudnya bukan beras kan kang? ,food teh maksud beras kang
0,Ga ada birthday nya? Wkwk,ulang nya wkwk
0,Gaaais dlm semenit aja aku jd nasabah btpn wkwk,gaaais menit nasabah btpn wkwk
0,Gaaais penamaannya kyk nama1 nih biar rapih,gaaais nama nama nih biar rapih
0,Gaada buat yg bukan temen mah,temen mah
0,Gaes gaes mau drakor gaes besok yawww,gaes gaes drakor gaes besok yawww
0,Gais aku sudah brgkt. Mau matiin hp,gais brgkt mati hp
0,Gais bsk kke kantor ya nyerahin laporan aku udh dpt ttd paedi. Ini mau hard jilid. Jgn lupa ya source sama laporan di cd,gais besok kke kantor ya nyerahin lapor tanda tangan paedi hard jilid lupa ya source lapor cd
0,Gais kalau ada chat2 sebelumnya tolong dibaca dan dipahami biar ga ulg2 😂😂,gais chat tolong baca paham biar ulg
0,Gais kalo dri upi ke unisba pake angkot apa pulang pergi? ,gais upi unisba pakai angkot pulang pergi
0,"Gais kata aku kita ngantor tgl 4 sekalian bawa form penilaian, daftar hadir, form bimbingan. Sekalulian foto.",gais pergi kantor tanggal bawa form nilai daftar hadir form bimbing sekalulian foto
0,Gais kyknya bapa ga akan bls sms aku. Mau gmn? Tp bapa bls sms teh tia blg dia ada dikantor dan tia jg blg kita kekantor hari ini.,gais bapa balas sms bapa balas sms teh tia bilang kantor tia bilang kantor
0,Gais laporan 40 itu di bimbingan pembimbing lapangan?,gais lapor bimbing bimbing lapang
0,Gais sekalian tanyain Pla ap aja yg diminta dr tempat pla setelah selesai selain nilai dr kampus? Ada surat2 lain ga.,gais tanyain pla ap pla selesai nilai kampus surat
0,Gajadi gadiabsen yg telatnya lebib dr 15 menit da kayanya,gadiabsen telat lebib menit da kaya
0,Gak takut kok. Tp emang blm mau. Gatau sampe kapan kwkw,takut emang tau kwkw
0,"gak. saya sih percaya aja, dosa tanggung sendiri hehe. Nilai mobprog sudah selesai, silahkan dicek.",sih percaya dosa tanggung hehe nilai mobprog selesai silah cek
0,Gampang da cuma tampilan doang.,gampang da tampil
0,Gara gara batman. Pdhl udh diulang,gara gara batman ulang
0,"Gatau nuy, suruh tunggu aja cenah belom diinvite2 sama apapa aku mah",tau nuy suruh tunggu cenah bom diinvite apapa mah
0,"gatau tadi bapa nya keburu jumatan , pokonya suruh ngumpul dlu gt katanya ",tau bapa nya keburu jumat poko suruh ngumpul
0,Geng hari ini mau jam brpa ? Respon yah...,geng jam respon yah
0,Gimana nuy menghadapi beliau?,nuy hadap beliau
0,Gpp kali beda beda sep,tidak-apa-apa kali beda beda sep
0,Guys ada yg bermotor mau ngampus gak? Temenin ambil foto laaah (unbearable),guys motor pergi kampus temenin ambil foto laaah unbearable
0,Guys aku gabawa beras yaaa. Abis dr pasar beli itu berat bgt. Yg bisa bawa beras lebih mohon dilebihkan hehe,guys gabawa beras yaaa habis pasar beli berat banget bawa beras mohon lebih hehe
0,Guys di bdg ada studi foto yg gini gaaak,guys bandung studi foto gaaak
0,Guys numpang promosi bisi ada yg butuh..  Dijual MacBook Air Layar 11inch Ram 4gb Ssd 128gb Garansi sisa 5 bulan Dijual karena jarang di pake..  Harga PM ,guys numpang promosi bis butuh jual macbook air layar inch ram gb ssd gb garansi sisa jual jarang pakai harga pm
0,"Guys, aku ganti template nya.",guys ganti template nya
0,"Guys, untuk groupwherenya pake github aja ya ",guys groupwherenya pakai github ya
0,"habis ini, pake groupwhere. biar ga berceceran filenya.",habis pakai groupwhere biar cecer filenya
0,Haha ayook kita bully adi ndut sama sama 😃😃,haha ayook bully adi ndut
0,"Hai akang-teteh, bagi kalian yang belum tau, merekalah calon Pemimpin KEMAKOM periode 2016-2017! yuk kita simak visi-misi mereka :)",hai akangteteh tau calon pimpin kemakom periode yuk simak visimisi
0,Harganya kisaran 50rb nama1 😂,harga kisar rb nama
0,Hari kamis saya baru masuk,kamis masuk
0,"Hayu boleh da gais, tp kudu disurvey dulu sama aku, bisi tiba2 ada something wkwk",hayu da gais kudu disurvey bis something wkwk
0,"Hbd nama1 , cepet sidang cepet wisuda yaaa aamiiiin",selamat ulang nama cepat sidang cepat wisuda yaaa aamiiiin
0,Hehe sudah sep ku jebol pake solder tp jd jelek 😂😂,hehe sep ku jebol pakai solder jelek
0,Hmm sebenernya itu cuman eksekusi jquery di control sep. Coba cek jquery yg dicotroller waktu klik button. Kan ke controller yg buat nyetak pdf,hmm sebenernya eksekusi jquery kontrol sep coba cek jquery dicotroller klik button controller nyetak pdf
0,hmmm tiket ke batam berapa duit gile~,hmmm tiket batam duit gila
0,Hub kita lg kalo udah dkt wktnya.,hubung wktnya
0,"Ibunya lagi bobok, aku mau nanya ttg daging, kalo ada daging mau di presto dulu juga",ibu bobok ttg daging daging presto
0,"Info Gempa Mag:5.3 SR, 21-Jun-16 21:10:23 WIB, Lok:2.21 LS,99.33 BT (98 km Tenggara KEP-MENTAWAI-SUMBAR), Kedlmn:34 Km ::BMKG",informasi gempa mag sr jun wib lok ls bt tenggara kepmentawaisumbar kedlmn bmkg
0,"Ini hujan semalaman ruang tengah sama kamar kayanya gabisa di nyalain (:() harus nunggu kering baru bisa nyala, smg ujannya berenti 🙏",hujan malam ruang kamar kaya nyalain nunggu kering nyala moga ujannya renti
0,Ini ini udh disini mau apa aku gorengin,gorengin
0,Ini kalo kita lg beneran ngumpul pasti lg mewek berjamaah,beneran ngumpul nang jamaah
0,"InsyaaAllah ikhlas mel, asa udah di bahas digrup kan, Trs yg responnya gt",insyaaallah ikhlas mel asa bahas grup responnya
0,"Isi saldo nya bisa di grapari, indomaret, ato di tf dari bca",isi saldo nya grapari indomaret ato tf bca
0,"itu masih pake data dummy, ntar gampang itu mh.",pakai data dummy gampang mh
0,Itu namanya ap nur? Tokopedi bukalapak lumayan laa complete walopun kw sejenis,nama ap nur tokopedi bukalapak lumayan laa lengkap walopun kau jenis
0,"Itu teh sebenernya krna terlalu sakit sma orang itu nuy, padahal kalo udah nemu orang baru mah pasti rasanya beda",teh sebenernya sakit sma orang nuy temu orang mah beda
0,itu yang tugas pentaho langsung presentasi di pentaho nya ?,tugas pentaho langsung presentasi pentaho nya
0,Iya aku inget jam dinding di rumah awet katanya hadiah pernikahan ❤,iya jam dinding rumah awet hadiah nikah
0,"Iya  nama1, terakhir di lab jarkom. Pas copy sql SIGIndo tea.. ",iya nama lab jarkom pas copy sql sigindo tea
0,Iya ih ko sedih sih gtau kapan lg ke bandung :(,iya ih ko sedih sih gtau bandung
0,Iya ih maksimalkan waktu sebulan ini wkwkwk pdhl aku aja yg mo pindah :(,iya ih maksimal bulan wkwkwk pindah
0,Iya kalau ada yang kosong agus atau sept,iya kosong agus september
0,Iya kan file terkahir itu data_pasien. -_-,iya file terkahir data pasien
0,Iya kar lg dikosan nih. Numpang ap?,iya kar dikosan nih numpang ap
0,iya ke singapur make yang 1dolar tea gening wkwk,iya singapur pakai dolar tea gening wkwk
0,Iya liat mock up nya maksudnya,iya lihat mock up nya maksud
0,Iya put alat masak makan mah aku usahain ada,iya put alat masak makan mah usahain
0,"Iya teh, soalnya kenapa selasa, bapa hari rabu mau berangkat.",iya teh selasa bapa rabu berangkat
0,Iya ya ratarata programmer gt hirenya udh pake csps gt gt,iya ya ratarata programmer hirenya pakai csps
0,"iya, makanya aku butuh data kalian teh soalnya datanya dari sana. tapi harus ada RJ atau RD.",iya butuh data teh data rj rd
0,"Iya, semua kamera kecuali kamera lia aku taro di situ semua",iya kamera kecuali kamera lia taro situ
0,Iyaaa makanan bumbu dsb juga biar bisa dibawa dr rumah supaya irit hehehe,iyaaa makan bumbu biar bawa rumah irit hehehe
0,Iyaaaa ayyuuuukk biar kamu bisa reunian dg org sana fir,iyaaaa ayyuuuukk biar reuni orang fir
0,Iyalah makin malam makin mahal kek yg suka dijalanan,iya malam mahal suka jalan
0,Jadi kapan kita meet upnyaa nih temaan temaan?,meet upnyaa nih tema tema
0,Jadi kitanya harus cari kesibukan jg ya? Biar ga mikirin cowo melulu,kita cari sibuk ya biar pikir cowok melulu
0,"Jadi males banget PLA, asa ga pernah beres. Wkwk. Padahal dari pa rawosi ga bermasalah.",malas banget pla asa beres wkwk pa rawosi masalah
0,Jadi nanti barang yg dipilih nyesuain budget aja diantara 7 pilihan diatas~,barang pilih nyesuain budget pilih atas
0,Jadinya aku ambil bulanan sampe desember. Tapi sekamar berdua sama sodara aku,ambil bulan desember kamar dua saudara
0,"Jadinya mau apa sok, sebagian dari uang kas? Kira2 berapa?",sok uang kas
0,"Jajaran kantin 79 kesana deket2 pengkolan pokoknya kang, ada tulisanya da",jajar kantin kesana pengkol pokok kang tulisanya da
0,"Jam 12 wid, nanti berangkat jam 10",jam wid berangkat jam
0,Jam 8 berangkat aja gmn teh,jam berangkat teh
0,Jam brp brpnya bsk kabarin kalau ngumpul sore ini bisa yaaaa ,jam brpnya besok kabarin ngumpul sore yaaaa
0,"Jangan di agendain, suka ga jadi wkwkwk ",agendain suka wkwkwk
0,Jangan gitu kang.. Aku tersinggung.,kang singgung
0,Januari mah ambil 1x seminggu aja. Kan kita masuk seminggu sekali kalau januari.,januari mah ambil x minggu masuk minggu januari
0,Januari pokoknya mau sama sapapun kemanapun harus liburan fix aamiin,januari pokok sapa mana libur fix aamiin
0,Jauh amat jemput di poskamling cilimus dee,jemput poskamling cilimus dee
0,Jd mau kpnnnih? Kekantor ambil form. Balik lg ngasih laporan atau sekaligus. Jd di laporan ga ada lampiran,kpnnnih kantor ambil form lapor lapor lampir
0,"Jd misal nih ada murid sama guru, si guru ngasih ujian, nanti hasil jawaban ujian murid dibandingin sama jawaban dari guru (jawaban yg bener) trs outputnya berupa skor hasil ujian itu",nih murid guru si guru uji hasil uji murid dibandingin guru bener outputnya skor hasil uji
0,Jgn lupa malam ini jgn terlalu malam aja. Seadanya aja aku jg,lupa malam malam ada
0,"Jika jemari tak mampu berjabat dan batin ini rindu akan keikhlasan maaf, hanya lewat pesan ini jemariku bersilaturahmi. Mohon maaf lahir dan batin",jemari jabat batin rindu ikhlas maaf pesan jemari silaturahmi mohon maaf lahir batin
0,Jumlah poin Anda s.d tgl 16/08/16 : 18 poin. Anda termasuk dalam kategori RED. Masa berlaku poin s.d 31 Des 2016,poin sd tanggal poin kategori red laku poin sd des
0,Ka aku ga bisa liat kosannya skrg :( soalnya ngerjain uts take home ka ,ka lihat kosannya uts take home ka
0,Kalau 13.5 itu untuk ayam kremes dan cabai ijo teh...kalau untuk bakar dan rica rica kita kasih 15rb deh   ...sudah pakai box dan air gelas,ayam kremes cabai hijau tehkalau bakar rica rica kasih rb deh pakai box air gelas
0,Kalau agus atau sept blm bisa menjamin ada kalau sekarang ada yang kosong,agus september jamin kosong
0,Kalau gamepro uasnya materi atau praktek Pak?,gamepro uasnya materi praktek
0,Kalau ini gagal. Urg pindah haluan ke sana deh,gagal urg pindah haluan deh
0,Kalau mau bikin model/controller mending per apa y?,bikin modelcontroller mending y
0,Kalau pertable emg lbh rapih laporan sih mad cuman bingung kalau pertable kdgkan ada yg dipake didr bbrp table gmn tuh mad?,pertable emang rapih lapor sih mad bingung pertable kdgkan pakai didr table tuh mad
0,"Kalem, saya diantapani lagi ujian sama intan. Hher",kalem diantapani uji intan hher
0,Kalian udh brp kali bimbingan? Ngomongin apa aja aku blm pernah,kali bimbing ngomongin
0,Kalo ada daun pepaya mah bungkus daunnya pake pepaya put,daun pepaya mah bungkus daun pakai pepaya put
0,kalo aku ngasihinnya habis ashar aja gpp ?,ngasihinnya habis ashar tidak-apa-apa
0,"kalo aku sih pertabel  nama1, mnyesuaikan kebutuhan :)",sih tabel nama mnyesuaikan butuh
0,Kalo daftar doang tapi belum tentu jadi prasidang boleh ga?,daftar prasidang
0,Kalo engga belakang aqila ada 600/bulan gatau masih apa engga deh,aqila tau deh
0,Kalo grup c1 aku jarang baca haha jd suka ketinggalan kabar berita,grup c jarang baca haha suka tinggal kabar berita
0,Kalo kata raditya dika tuh cara pandang org ttg cinta akan berubah setelah mengalami patah hati terhebat. Haha,raditya dika tuh pandang orang ttg cinta ubah alami patah hati hebat haha
0,"Kalo masih mau ke kep. Seribu mending ikut yang ini nih, tinggal duduk manis dari unpad du",kep ribu mending nih tinggal duduk manis unpad du
0,Kalo mau masak bawa bahannya dr rumah masing2 biar irit wkwk,masak bawa bahan rumah biar irit wkwk
0,kalo ngga besok ke kampus senin  nama1 ke kampus nya ,besok kampus senin nama kampus nya
0,Kalo nonton hr ini mahal yah? Week end,nonton mahal yah week end
0,"Kalo pacaran jg harus cowonya yg lebih sayang guys, biar ga ngebatin",pacar cowonya sayang guys biar ngebatin
0,Kalo pake daging yg dah direbus enak gak dijadiin sate?,pakai daging rebus enak dijadiin sate
0,Kalo satpam tanya bilang aja ketemu saya,satpam bilang ketemu
0,Kalo udah ad progres besok aja jam 2an kesini..,progres besok jam an kesini
0,kamu kapan ke bandungg??,bandungg
0,kamu sibuk ngapain aja disana ?,sibuk ngapain sana
0,Kamu yah yang ngajakin mereka.,yah ngajakin
0,"Kan bapaknya ngomong2 ya, trs ditanya siapa itu, aku blg lg rame ma sibuk dikampus nanti yaa",bapak ngomong ya bilang ramai sibuk kampus yaa
0,Kan dia masih gatau ngeditnya kek gmn haha,tau ngeditnya haha
0,Kan ini karna bulan baru qaqa 😂 bisa ngomong gituch,qaqa ngomong gituch
0,Kang nama1 tuh baru menang 2 Milyar hahaha.. Kemakom berprestasi,kang nama tuh menang milyar hahaha kemakom prestasi
0,Kantin fip nama1 sendiri td mau ke perpus. Tp bntar lg kan sholat ,kantin fip nama pus bntar sholat
0,Karena saya lagi si surabaya sampai besok.. Hati kamis ke kantor gimana ?,si surabaya besok hati kamis kantor
0,Kartu SIM Anda telah berhasil diganti. Terima kasih,kartu sim hasil ganti terima kasih
0,Kasih norek aja kesebelah. Siapa tau ada yg mau. Mereka jg punya hak untk udunan wkwk. Bilang bts waktu trfr. Kalau ada niat pasti segera kok.,kasih norek belah tau hak untk udunan wkwk bilang bts trfr niat
0,Ke kantor siang aja..,kantor siang
0,Keknya pernah liat undangannya di prodi,kayak lihat undang prodi
0,Kita kmpul yu sblum puasa :-) waktunya ,kumpul yu puasa
0,kita lewat kolam renang? di gymnas atau gik,kolam renang gymnas gik
0,Kita yg stay di pdg aja mah tinggal cuss aja kapan meet up nya,stay pdg mah tinggal cuss meet up nya
0,Ko gtu ya parah bgt masa jam kerja ngeroko. Biar dapet inspirasi meren ya,ko ya parah banget jam kerja ngeroko biar dapet inspirasi meren ya
0,Kok antara optimis dan ngga yah 😟,optimis yah
